VariantName,nsubCountRead,subCountRead,ActRate,Nb_Mut,G_test
AZO_RM_42,33,2,0.06060606060606061,59,False
DCA_SB_50_224,319,1,0.003134796238244514,73,False
DCA_TM_4527,110,1,0.00909090909090909,46,False
DCA_SB_50_190,30,1,0.03333333333333333,55,False
AZO_RM_30_mut_625,108,2,0.018518518518518517,8,False
MIN_CONST_858,435,1,0.0022988505747126436,137,False
DCA_TM_4134,75,2,0.02666666666666667,44,False
AZO_RM_132,94,2,0.02127659574468085,57,False
AZO_RM_114,77,1,0.012987012987012988,55,False
DCA_SB_75_341,15,5,0.3333333333333333,89,False
MIN_CONST_874,520,2,0.0038461538461538464,140,False
AZO_RU_30_mut_814,57,3,0.05263157894736842,17,False
AZO_RM_30_mut_240,111,1,0.009009009009009009,12,False
MIN_CONST_90,413,4,0.009685230024213076,139,False
AZO_RM_30_mut_19,23,2,0.08695652173913043,12,False
DCA_TM_2173,30,1,0.03333333333333333,51,False
DCA_TM_2842,53,1,0.018867924528301886,40,False
FULL_3D_CONST_361,1002,6,0.005988023952095809,108,False
DCA_TM_3278,82,3,0.036585365853658534,42,False
DCA_TM_2508,59,1,0.01694915254237288,44,False
FULL_3D_CONST_681,586,4,0.006825938566552901,93,False
DCA_TM_4650,52,1,0.019230769230769232,41,False
AZO_RU_30_mut_898,76,1,0.013157894736842105,16,False
AZO_RM_30_mut_306,79,1,0.012658227848101266,7,False
DCA_SB_50_262,60,1,0.016666666666666666,60,False
AZO_RU_30_mut_697,69,1,0.014492753623188406,14,False
MIN_CONST_750,775,11,0.014193548387096775,131,False
DCA_SB_50_716,48,1,0.020833333333333332,56,False
DCA_TM_4187,124,1,0.008064516129032258,48,False
AZO_RM_30_mut_834,40,4,0.1,8,False
AZO_RU_30_mut_617,58,1,0.017241379310344827,17,False
FULL_3D_CONST_757,396,3,0.007575757575757576,88,False
DCA_TM_4697,42,1,0.023809523809523808,30,False
FULL_3D_CONST_873,254,2,0.007874015748031496,95,False
FULL_3D_CONST_312,855,3,0.0035087719298245615,88,False
MIN_CONST_700,359,2,0.005571030640668524,137,False
FULL_3D_CONST_595,344,2,0.005813953488372093,91,False
AZO_RM_952,208,2,0.009615384615384616,71,False
DCA_TM_4210,79,2,0.02531645569620253,42,False
DCA_TM_1280,52,1,0.019230769230769232,46,False
DCA_TM_4744,58,1,0.017241379310344827,48,False
AZO_RU_30_mut_951,32,1,0.03125,15,False
FULL_3D_CONST_116,310,2,0.0064516129032258064,91,False
DCA_SB_50_633,102,1,0.00980392156862745,76,False
AZO_RU_30_mut_841,88,1,0.011363636363636364,19,False
FULL_3D_CONST_344,302,1,0.0033112582781456954,105,False
AZO_RM_569,62,1,0.016129032258064516,53,False
AZO_RM_30_mut_867,73,1,0.0136986301369863,10,False
DCA_TM_3055,36,1,0.027777777777777776,43,False
DCA_TM_483,57,2,0.03508771929824561,42,False
DCA_SB_75_38,133,2,0.015037593984962405,91,False
DCA_SB_75_330,171,1,0.005847953216374269,64,False
MIN_CONST_930,244,1,0.004098360655737705,139,False
DCA_TM_4178,37,3,0.08108108108108109,51,False
DCA_TM_1145,71,2,0.028169014084507043,44,False
DCA_TM_3863,122,2,0.01639344262295082,51,False
DCA_TM_1295,24,1,0.041666666666666664,41,False
AZO_RM_620,64,1,0.015625,51,False
AZO_RM_30_mut_136,54,2,0.037037037037037035,8,False
DCA_TM_3587,91,2,0.02197802197802198,28,False
FULL_3D_CONST_460,183,3,0.01639344262295082,94,False
DCA_SB_50_375,58,1,0.017241379310344827,74,False
DCA_TM_864,61,1,0.01639344262295082,46,False
FULL_3D_CONST_844,461,2,0.004338394793926247,101,False
AZO_RU_30_mut_18,70,1,0.014285714285714285,17,False
AZO_RM_30_mut_863,42,3,0.07142857142857142,6,False
DCA_SB_75_595,303,4,0.013201320132013201,72,False
DCA_TM_3806,36,1,0.027777777777777776,26,False
DCA_TM_4642,80,1,0.0125,41,False
AZO_RM_30_mut_786,67,1,0.014925373134328358,11,False
AZO_RM_30_mut_422,42,1,0.023809523809523808,11,False
MIN_CONST_388,875,1,0.001142857142857143,140,False
DCA_TM_2957,142,3,0.02112676056338028,47,False
DCA_TM_2142,92,4,0.043478260869565216,22,False
FULL_3D_CONST_918,127,3,0.023622047244094488,84,False
MIN_CONST_774,435,1,0.0022988505747126436,137,False
DCA_SB_50_148,96,1,0.010416666666666666,58,False
DCA_TM_3578,38,3,0.07894736842105263,32,False
AZO_RM_377,118,1,0.00847457627118644,52,False
MIN_CONST_693,172,2,0.011627906976744186,126,False
DCA_SB_50_651,241,1,0.004149377593360996,73,False
DCA_SB_75_566,70,1,0.014285714285714285,67,False
DCA_TM_4281,37,1,0.02702702702702703,27,False
DCA_TM_4770,39,1,0.02564102564102564,42,False
MIN_CONST_533,886,3,0.003386004514672686,151,False
AZO_RU_30_mut_591,165,2,0.012121212121212121,18,False
DCA_SB_50_37,141,2,0.014184397163120567,86,False
MIN_CONST_433,500,2,0.004,140,False
DCA_TM_4691,81,1,0.012345679012345678,50,False
MIN_CONST_867,468,4,0.008547008547008548,149,False
DCA_TM_349,76,1,0.013157894736842105,44,False
DCA_TM_3615,96,4,0.041666666666666664,40,False
DCA_TM_4335,60,2,0.03333333333333333,47,False
DCA_TM_1550,59,2,0.03389830508474576,35,False
DCA_TM_733,52,8,0.15384615384615385,18,False
AZO_RM_88,182,1,0.005494505494505495,54,False
DCA_TM_2215,46,1,0.021739130434782608,47,False
DCA_SB_50_137,105,1,0.009523809523809525,78,False
DCA_TM_2065,41,3,0.07317073170731707,26,False
MIN_CONST_244,407,2,0.004914004914004914,134,False
DCA_TM_4401,21,1,0.047619047619047616,44,False
DCA_TM_895,64,2,0.03125,47,False
DCA_TM_2500,33,3,0.09090909090909091,50,False
DCA_TM_798,81,1,0.012345679012345678,49,False
AZO_RM_30_mut_645,78,1,0.01282051282051282,13,False
DCA_TM_3272,41,1,0.024390243902439025,40,False
DCA_TM_2820,35,1,0.02857142857142857,36,False
DCA_TM_2331,76,1,0.013157894736842105,50,False
DCA_SB_75_470,398,1,0.002512562814070352,83,False
AZO_RM_41,60,1,0.016666666666666666,58,False
DCA_TM_4880,96,3,0.03125,48,False
FULL_3D_CONST_476,446,2,0.004484304932735426,87,False
DCA_TM_1459,38,3,0.07894736842105263,12,False
MIN_CONST_711,299,1,0.0033444816053511705,124,False
AZO_RM_402,106,1,0.009433962264150943,61,False
DCA_TM_321,48,3,0.0625,52,False
MIN_CONST_909,1160,11,0.009482758620689655,135,False
DCA_TM_4294,115,2,0.017391304347826087,39,False
MIN_CONST_78,1242,2,0.001610305958132045,139,False
AZO_RM_30_mut_936,126,1,0.007936507936507936,12,False
MIN_CONST_222,448,5,0.011160714285714286,138,False
DCA_TM_3815,86,3,0.03488372093023256,25,False
DCA_SB_75_522,5,1,0.2,84,False
FULL_3D_CONST_288,307,3,0.009771986970684038,96,False
DCA_SB_50_259,22,1,0.045454545454545456,80,False
DCA_SB_75_67,171,1,0.005847953216374269,92,False
DCA_TM_552,17,1,0.058823529411764705,38,False
DCA_TM_561,35,1,0.02857142857142857,44,False
AZO_RM_533,122,2,0.01639344262295082,66,False
AZO_RM_30_mut_88,68,2,0.029411764705882353,6,False
DCA_TM_4301,46,2,0.043478260869565216,54,False
DCA_TM_4741,27,2,0.07407407407407407,41,False
AZO_RM_30_mut_57,42,1,0.023809523809523808,8,False
DCA_TM_3400,83,1,0.012048192771084338,42,False
DCA_SB_75_157,167,1,0.005988023952095809,68,False
DCA_TM_2808,73,1,0.0136986301369863,55,False
MIN_CONST_814,354,1,0.002824858757062147,134,False
DCA_SB_50_56,91,1,0.01098901098901099,75,False
DCA_TM_3630,52,1,0.019230769230769232,40,False
AZO_RU_30_mut_578,153,2,0.013071895424836602,21,False
AZO_RM_30_mut_916,77,2,0.025974025974025976,8,False
DCA_TM_4774,43,1,0.023255813953488372,47,False
MIN_CONST_14,1025,1,0.000975609756097561,139,False
DCA_SB_50_772,61,2,0.03278688524590164,79,False
FULL_3D_CONST_512,228,2,0.008771929824561403,97,False
AZO_RU_30_mut_397,34,1,0.029411764705882353,17,False
DCA_TM_3341,72,1,0.013888888888888888,43,False
DCA_TM_235,43,2,0.046511627906976744,29,False
DCA_TM_4289,182,2,0.01098901098901099,46,False
DCA_SB_50_544,47,4,0.0851063829787234,86,False
DCA_TM_583,51,1,0.0196078431372549,38,False
DCA_TM_171,46,1,0.021739130434782608,43,False
DCA_TM_2825,87,2,0.022988505747126436,53,False
MIN_CONST_759,693,4,0.005772005772005772,137,False
DCA_TM_1041,124,2,0.016129032258064516,42,False
AZO_RM_649,197,2,0.01015228426395939,52,False
FULL_3D_CONST_768,188,2,0.010638297872340425,94,False
DCA_SB_75_86,31,2,0.06451612903225806,69,False
DCA_TM_4458,84,8,0.09523809523809523,16,False
AZO_RM_464,107,1,0.009345794392523364,56,False
DCA_TM_1123,39,1,0.02564102564102564,37,False
DCA_TM_840,12,3,0.25,53,False
DCA_TM_3642,75,1,0.013333333333333334,47,False
MIN_CONST_764,649,4,0.0061633281972265025,135,False
DCA_SB_50_681,449,2,0.004454342984409799,69,False
DCA_TM_2884,23,1,0.043478260869565216,49,False
DCA_TM_1047,41,2,0.04878048780487805,22,False
DCA_TM_1435,75,1,0.013333333333333334,42,False
FULL_3D_CONST_863,956,3,0.0031380753138075313,89,False
DCA_SB_75_440,199,1,0.005025125628140704,82,False
DCA_TM_1064,46,2,0.043478260869565216,47,False
DCA_TM_3644,50,1,0.02,49,False
MIN_CONST_491,109,8,0.07339449541284404,132,False
DCA_TM_4767,54,1,0.018518518518518517,39,False
DCA_TM_863,73,2,0.0273972602739726,26,False
AZO_RM_30_mut_852,84,4,0.047619047619047616,9,False
FULL_3D_CONST_81,158,1,0.006329113924050633,92,False
AZO_RM_30_mut_709,67,3,0.04477611940298507,8,False
DCA_TM_1972,22,2,0.09090909090909091,46,False
DCA_TM_606,4,1,0.25,23,False
AZO_RM_30_mut_807,66,1,0.015151515151515152,8,False
FULL_3D_CONST_624,260,1,0.0038461538461538464,96,False
DCA_TM_4615,100,6,0.06,54,False
DCA_TM_3772,70,2,0.02857142857142857,46,False
DCA_TM_4454,167,1,0.005988023952095809,44,False
FULL_3D_CONST_451,839,6,0.007151370679380214,96,False
DCA_TM_106,54,2,0.037037037037037035,40,False
DCA_TM_2107,59,1,0.01694915254237288,48,False
DCA_TM_4713,50,1,0.02,47,False
FULL_3D_CONST_372,849,4,0.004711425206124852,92,False
DCA_TM_2145,11,1,0.09090909090909091,47,False
DCA_TM_2152,56,1,0.017857142857142856,47,False
AZO_RM_834,154,1,0.006493506493506494,57,False
MIN_CONST_256,285,3,0.010526315789473684,137,False
FULL_3D_CONST_415,615,3,0.004878048780487805,102,False
DCA_TM_2932,27,2,0.07407407407407407,49,False
AZO_RM_658,82,2,0.024390243902439025,51,False
DCA_SB_75_335,54,1,0.018518518518518517,68,False
FULL_3D_CONST_318,990,2,0.00202020202020202,88,False
DCA_TM_4199,20,1,0.05,38,False
DCA_SB_75_372,156,1,0.00641025641025641,78,False
DCA_TM_873,22,3,0.13636363636363635,25,False
DCA_TM_1948,89,3,0.033707865168539325,47,False
AZO_RM_823,142,2,0.014084507042253521,52,False
DCA_TM_1286,57,2,0.03508771929824561,48,False
DCA_SB_75_96,371,2,0.005390835579514825,103,False
AZO_RU_30_mut_659,104,2,0.019230769230769232,15,False
AZO_RM_128,38,1,0.02631578947368421,57,False
DCA_TM_3053,149,3,0.020134228187919462,55,False
AZO_RU_30_mut_597,80,2,0.025,17,False
AZO_RU_30_mut_580,319,2,0.006269592476489028,18,False
DCA_SB_75_725,22,1,0.045454545454545456,96,False
DCA_TM_75,63,1,0.015873015873015872,47,False
DCA_TM_4066,30,1,0.03333333333333333,41,False
AZO_RU_30_mut_953,105,1,0.009523809523809525,12,False
DCA_TM_4054,34,1,0.029411764705882353,37,False
AZO_RM_30_mut_151,17,1,0.058823529411764705,8,False
DCA_TM_2806,74,1,0.013513513513513514,40,False
FULL_3D_CONST_380,113,3,0.02654867256637168,89,False
AZO_RM_223,38,1,0.02631578947368421,62,False
DCA_TM_1258,37,3,0.08108108108108109,33,False
DCA_TM_3020,34,2,0.058823529411764705,47,False
DCA_TM_4127,30,1,0.03333333333333333,54,False
MIN_CONST_637,309,4,0.012944983818770227,142,False
MIN_CONST_596,122,3,0.02459016393442623,142,True
AZO_RU_30_mut_765,122,1,0.00819672131147541,15,False
DCA_TM_4550,44,2,0.045454545454545456,27,False
DCA_TM_3641,54,2,0.037037037037037035,52,False
AZO_RM_30_mut_561,78,1,0.01282051282051282,11,False
DCA_TM_342,74,1,0.013513513513513514,38,False
DCA_TM_7,71,1,0.014084507042253521,45,False
DCA_SB_75_155,125,1,0.008,86,False
FULL_3D_CONST_373,815,7,0.008588957055214725,104,False
DCA_TM_4748,79,1,0.012658227848101266,53,False
DCA_SB_75_17,239,1,0.0041841004184100415,81,False
DCA_TM_2338,2,1,0.5,42,False
DCA_TM_4850,82,3,0.036585365853658534,45,False
AZO_RM_921,71,3,0.04225352112676056,61,False
AZO_RU_30_mut_452,50,1,0.02,17,False
DCA_SB_50_97,108,1,0.009259259259259259,73,False
DCA_TM_3926,142,2,0.014084507042253521,50,False
MIN_CONST_31,237,3,0.012658227848101266,141,False
AZO_RM_30_mut_424,92,5,0.05434782608695652,6,False
AZO_RM_322,105,1,0.009523809523809525,62,False
DCA_TM_2323,62,1,0.016129032258064516,42,False
DCA_SB_50_847,75,1,0.013333333333333334,82,False
DCA_TM_3680,25,1,0.04,38,False
FULL_3D_CONST_781,273,2,0.007326007326007326,93,False
DCA_TM_381,42,2,0.047619047619047616,40,False
MIN_CONST_839,71,1,0.014084507042253521,141,False
DCA_TM_3500,111,3,0.02702702702702703,47,False
AZO_RM_53,101,2,0.019801980198019802,53,False
DCA_TM_3536,136,4,0.029411764705882353,43,False
AZO_RM_296,56,1,0.017857142857142856,58,False
AZO_RM_688,76,3,0.039473684210526314,53,False
DCA_TM_493,22,1,0.045454545454545456,30,False
DCA_TM_4799,46,4,0.08695652173913043,42,False
AZO_RM_191,49,1,0.02040816326530612,54,False
MIN_CONST_32,210,3,0.014285714285714285,143,False
DCA_TM_3635,84,1,0.011904761904761904,44,False
FULL_3D_CONST_447,762,6,0.007874015748031496,106,False
DCA_TM_43,46,2,0.043478260869565216,41,False
MIN_CONST_172,155,3,0.01935483870967742,142,False
DCA_TM_3370,26,1,0.038461538461538464,47,False
AZO_RM_30_mut_705,95,7,0.07368421052631578,10,False
AZO_RM_494,60,1,0.016666666666666666,60,False
FULL_3D_CONST_68,119,1,0.008403361344537815,93,False
DCA_TM_27,80,3,0.0375,31,False
DCA_SB_75_356,43,1,0.023255813953488372,87,False
AZO_RM_143,53,1,0.018867924528301886,56,False
AZO_RM_30_mut_778,67,1,0.014925373134328358,7,False
DCA_TM_2796,28,1,0.03571428571428571,38,False
MIN_CONST_876,75,2,0.02666666666666667,132,False
AZO_RM_30_mut_98,54,1,0.018518518518518517,12,False
DCA_TM_1357,92,1,0.010869565217391304,44,False
AZO_RU_30_mut_370,87,1,0.011494252873563218,15,False
AZO_RM_30_mut_353,29,1,0.034482758620689655,7,False
DCA_TM_545,40,1,0.025,50,False
DCA_TM_4581,80,1,0.0125,44,False
DCA_SB_75_153,509,3,0.005893909626719057,82,False
MIN_CONST_166,445,5,0.011235955056179775,147,False
AZO_RM_204,81,3,0.037037037037037035,45,False
AZO_RU_30_mut_197,52,1,0.019230769230769232,18,False
DCA_TM_4090,11,1,0.09090909090909091,45,False
DCA_SB_75_373,46,1,0.021739130434782608,57,False
FULL_3D_CONST_71,201,2,0.009950248756218905,93,False
DCA_TM_3434,148,2,0.013513513513513514,39,False
DCA_TM_4239,29,3,0.10344827586206896,41,False
DCA_SB_50_495,42,1,0.023809523809523808,47,False
FULL_3D_CONST_942,247,4,0.016194331983805668,87,False
DCA_SB_75_500,146,1,0.00684931506849315,86,False
AZO_RU_30_mut_908,51,2,0.0392156862745098,13,False
DCA_TM_2161,46,2,0.043478260869565216,38,False
AZO_RM_30_mut_956,109,1,0.009174311926605505,8,False
FULL_3D_CONST_857,453,5,0.011037527593818985,96,False
DCA_TM_472,28,3,0.10714285714285714,40,False
DCA_TM_2209,125,2,0.016,55,False
AZO_RM_30_mut_912,90,1,0.011111111111111112,9,False
DCA_SB_50_111,176,1,0.005681818181818182,68,False
AZO_RU_30_mut_588,68,1,0.014705882352941176,19,False
DCA_TM_495,55,2,0.03636363636363636,51,False
DCA_TM_1774,63,1,0.015873015873015872,38,False
AZO_RM_384,172,1,0.005813953488372093,63,False
AZO_RM_671,105,1,0.009523809523809525,59,False
AZO_RM_443,79,1,0.012658227848101266,57,False
MIN_CONST_973,290,2,0.006896551724137931,138,False
MIN_CONST_653,452,2,0.004424778761061947,141,False
DCA_TM_2531,48,1,0.020833333333333332,41,False
DCA_TM_747,36,3,0.08333333333333333,40,False
FULL_3D_CONST_489,151,1,0.006622516556291391,95,False
AZO_RM_317,98,2,0.02040816326530612,53,False
DCA_TM_3334,33,3,0.09090909090909091,28,False
AZO_RM_457,105,2,0.01904761904761905,64,False
DCA_TM_3321,82,1,0.012195121951219513,27,False
AZO_RM_43,60,2,0.03333333333333333,65,False
DCA_TM_4737,20,1,0.05,35,False
AZO_RU_30_mut_380,63,2,0.031746031746031744,19,False
AZO_RM_469,181,1,0.0055248618784530384,60,False
FULL_3D_CONST_385,190,2,0.010526315789473684,91,False
DCA_TM_4857,67,1,0.014925373134328358,40,False
AZO_RM_30_mut_150,78,1,0.01282051282051282,7,False
NAT_GII_sel_AQRB01000001.1/413428-413233,19,8,0.42105263157894735,99,False
DCA_TM_2220,71,1,0.014084507042253521,49,False
MIN_CONST_704,273,5,0.018315018315018316,139,False
FULL_3D_CONST_878,165,1,0.006060606060606061,83,False
DCA_TM_1598,74,1,0.013513513513513514,44,False
AZO_RU_30_mut_443,73,4,0.0547945205479452,20,False
FULL_3D_CONST_769,32,2,0.0625,95,False
DCA_TM_4037,47,1,0.02127659574468085,56,False
AZO_RM_30_mut_295,38,1,0.02631578947368421,9,False
AZO_RU_30_mut_112,75,1,0.013333333333333334,16,False
DCA_TM_2359,39,2,0.05128205128205128,44,False
DCA_SB_75_639,339,3,0.008849557522123894,75,False
AZO_RU_30_mut_22,102,1,0.00980392156862745,16,False
DCA_TM_2617,85,1,0.011764705882352941,49,False
DCA_TM_2084,28,2,0.07142857142857142,29,False
AZO_RM_973,81,1,0.012345679012345678,49,False
DCA_SB_50_245,26,2,0.07692307692307693,77,False
DCA_TM_1647,162,2,0.012345679012345678,41,False
DCA_SB_50_912,22,1,0.045454545454545456,51,False
MIN_CONST_484,676,3,0.004437869822485207,152,False
AZO_RM_783,135,2,0.014814814814814815,63,False
AZO_RU_30_mut_934,182,2,0.01098901098901099,17,False
DCA_TM_3096,28,1,0.03571428571428571,32,False
AZO_RU_30_mut_534,62,1,0.016129032258064516,18,False
AZO_RU_30_mut_965,133,5,0.03759398496240601,17,False
DCA_TM_2768,53,1,0.018867924528301886,39,False
DCA_TM_4745,66,1,0.015151515151515152,39,False
AZO_RU_30_mut_926,67,1,0.014925373134328358,11,False
DCA_TM_3300,18,1,0.05555555555555555,38,False
DCA_TM_3077,51,1,0.0196078431372549,50,False
AZO_RM_30_mut_214,72,2,0.027777777777777776,8,False
DCA_SB_50_237,366,2,0.00546448087431694,83,False
MIN_CONST_28,83,1,0.012048192771084338,144,False
DCA_TM_3449,31,1,0.03225806451612903,42,False
MIN_CONST_22,144,2,0.013888888888888888,140,False
DCA_TM_4179,58,2,0.034482758620689655,50,False
DCA_TM_3402,66,1,0.015151515151515152,47,False
DCA_TM_3044,35,3,0.08571428571428572,33,False
DCA_TM_4938,70,2,0.02857142857142857,53,False
DCA_SB_50_106,130,1,0.007692307692307693,71,False
AZO_RM_30_mut_111,179,2,0.0111731843575419,13,False
DCA_TM_2154,50,3,0.06,43,False
DCA_SB_75_801,295,1,0.003389830508474576,63,False
FULL_3D_CONST_811,31,1,0.03225806451612903,89,False
AZO_RU_30_mut_69,165,1,0.006060606060606061,20,False
DCA_TM_2179,58,2,0.034482758620689655,39,False
DCA_SB_50_53,81,1,0.012345679012345678,61,False
AZO_RM_30_mut_52,18,1,0.05555555555555555,10,False
MIN_CONST_445,561,2,0.0035650623885918,153,False
DCA_TM_706,34,1,0.029411764705882353,27,False
AZO_RM_917,31,1,0.03225806451612903,62,False
MIN_CONST_709,364,4,0.01098901098901099,141,False
DCA_TM_4884,107,2,0.018691588785046728,48,False
DCA_TM_2047,66,1,0.015151515151515152,45,False
AZO_RU_30_mut_428,143,1,0.006993006993006993,19,False
FULL_3D_CONST_324,304,2,0.006578947368421052,87,False
AZO_RM_113,162,1,0.006172839506172839,55,False
DCA_TM_2927,77,1,0.012987012987012988,43,False
FULL_3D_CONST_86,216,1,0.004629629629629629,93,False
DCA_TM_3409,18,2,0.1111111111111111,28,False
AZO_RU_30_mut_236,110,2,0.01818181818181818,17,False
DCA_TM_4138,92,3,0.03260869565217391,43,False
AZO_RM_338,97,1,0.010309278350515464,62,False
FULL_3D_CONST_400,359,3,0.008356545961002786,98,False
AZO_RU_30_mut_210,119,4,0.03361344537815126,21,False
NAT_GII_sel_LVLJ01003166.1/9252-9458,7,1,0.14285714285714285,126,False
DCA_TM_2481,77,4,0.05194805194805195,44,False
DCA_TM_4477,58,3,0.05172413793103448,40,False
AZO_RM_168,56,1,0.017857142857142856,45,False
DCA_TM_1197,48,1,0.020833333333333332,43,False
AZO_RM_584,79,3,0.0379746835443038,60,False
DCA_TM_4227,56,5,0.08928571428571429,47,False
MIN_CONST_732,344,2,0.005813953488372093,136,False
AZO_RU_30_mut_27,101,2,0.019801980198019802,21,False
DCA_TM_1517,98,4,0.04081632653061224,42,False
MIN_CONST_654,682,5,0.007331378299120235,141,False
DCA_TM_4634,103,2,0.019417475728155338,45,False
MIN_CONST_382,293,2,0.006825938566552901,127,False
DCA_SB_75_31,126,2,0.015873015873015872,62,False
DCA_TM_1918,42,8,0.19047619047619047,46,False
DCA_TM_3465,71,1,0.014084507042253521,41,False
AZO_RU_30_mut_290,74,1,0.013513513513513514,14,False
DCA_TM_4461,34,1,0.029411764705882353,45,False
DCA_TM_523,42,1,0.023809523809523808,45,False
FULL_3D_CONST_701,552,3,0.005434782608695652,95,False
DCA_TM_642,32,1,0.03125,40,False
DCA_TM_1045,39,3,0.07692307692307693,50,False
DCA_TM_4932,37,1,0.02702702702702703,47,False
AZO_RU_30_mut_178,58,1,0.017241379310344827,15,False
DCA_TM_2283,16,10,0.625,44,False
DCA_TM_2506,40,4,0.1,30,False
FULL_3D_CONST_352,1325,2,0.0015094339622641509,89,False
DCA_TM_928,33,1,0.030303030303030304,44,False
DCA_TM_2810,98,1,0.01020408163265306,50,False
DCA_SB_75_327,446,2,0.004484304932735426,83,False
DCA_TM_3143,40,1,0.025,48,False
DCA_TM_42,73,2,0.0273972602739726,43,False
FULL_3D_CONST_774,493,4,0.008113590263691683,93,False
DCA_TM_1630,34,1,0.029411764705882353,46,False
AZO_RM_79,56,1,0.017857142857142856,56,False
DCA_SB_50_414,249,1,0.004016064257028112,74,False
DCA_TM_428,45,2,0.044444444444444446,37,False
DCA_SB_75_243,92,6,0.06521739130434782,79,False
DCA_TM_2213,50,3,0.06,49,False
DCA_TM_324,44,1,0.022727272727272728,39,False
DCA_TM_2987,84,5,0.05952380952380952,23,False
AZO_RU_30_mut_799,30,1,0.03333333333333333,19,False
AZO_RU_30_mut_336,46,2,0.043478260869565216,21,False
DCA_TM_4623,52,3,0.057692307692307696,31,False
DCA_SB_50_644,63,1,0.015873015873015872,11,False
DCA_TM_4229,22,2,0.09090909090909091,53,False
MIN_CONST_447,377,7,0.01856763925729443,142,False
FULL_3D_CONST_520,22,1,0.045454545454545456,95,False
DCA_SB_50_724,20,1,0.05,59,False
DCA_TM_2116,78,2,0.02564102564102564,29,False
AZO_RM_30_mut_809,108,1,0.009259259259259259,8,False
DCA_SB_50_846,104,1,0.009615384615384616,59,False
MIN_CONST_225,294,2,0.006802721088435374,138,False
DCA_TM_2005,37,2,0.05405405405405406,46,False
DCA_TM_3093,45,2,0.044444444444444446,40,False
AZO_RM_462,123,2,0.016260162601626018,51,False
DCA_SB_50_243,12,3,0.25,85,False
FULL_3D_CONST_277,417,3,0.007194244604316547,104,False
DCA_TM_4669,70,5,0.07142857142857142,26,False
DCA_TM_3541,69,2,0.028985507246376812,52,False
DCA_TM_2012,41,1,0.024390243902439025,45,False
AZO_RU_30_mut_251,109,1,0.009174311926605505,16,False
AZO_RM_201,126,1,0.007936507936507936,53,False
AZO_RM_13,65,2,0.03076923076923077,55,False
FULL_3D_CONST_122,320,1,0.003125,91,False
DCA_SB_75_712,522,1,0.0019157088122605363,68,False
DCA_TM_2779,76,5,0.06578947368421052,46,False
AZO_RU_30_mut_654,63,2,0.031746031746031744,19,False
DCA_SB_50_79,43,1,0.023255813953488372,79,False
AZO_RM_30_mut_5,77,4,0.05194805194805195,7,False
DCA_TM_3843,33,2,0.06060606060606061,25,False
FULL_3D_CONST_14,296,3,0.010135135135135136,107,False
DCA_TM_4146,49,1,0.02040816326530612,44,False
DCA_TM_4621,30,1,0.03333333333333333,39,False
DCA_SB_50_553,56,1,0.017857142857142856,56,False
AZO_RM_30_mut_868,40,1,0.025,8,False
FULL_3D_CONST_438,212,3,0.014150943396226415,93,False
FULL_3D_CONST_96,331,3,0.00906344410876133,89,False
AZO_RU_30_mut_335,111,1,0.009009009009009009,18,False
MIN_CONST_777,313,1,0.003194888178913738,132,False
FULL_3D_CONST_157,459,3,0.006535947712418301,107,False
DCA_TM_2232,28,2,0.07142857142857142,45,False
DCA_TM_69,36,1,0.027777777777777776,49,False
DCA_TM_4192,58,1,0.017241379310344827,47,False
DCA_SB_50_523,133,1,0.007518796992481203,60,False
AZO_RM_30_mut_526,48,1,0.020833333333333332,11,False
DCA_SB_50_932,27,1,0.037037037037037035,25,False
DCA_TM_1445,73,1,0.0136986301369863,38,False
FULL_3D_CONST_819,1278,7,0.005477308294209703,95,False
AZO_RM_901,114,2,0.017543859649122806,50,False
DCA_SB_50_516,62,4,0.06451612903225806,53,False
MIN_CONST_25,763,5,0.00655307994757536,140,False
DCA_TM_2969,92,1,0.010869565217391304,50,False
FULL_3D_CONST_229,404,1,0.0024752475247524753,91,False
FULL_3D_CONST_111,337,2,0.005934718100890208,90,False
AZO_RM_989,143,1,0.006993006993006993,54,False
FULL_3D_CONST_298,858,7,0.008158508158508158,98,False
AZO_RM_819,127,1,0.007874015748031496,67,False
DCA_TM_3707,22,2,0.09090909090909091,42,False
DCA_TM_4050,74,1,0.013513513513513514,43,False
FULL_3D_CONST_832,638,5,0.007836990595611285,97,False
DCA_SB_75_646,54,1,0.018518518518518517,78,False
DCA_TM_2515,85,2,0.023529411764705882,41,False
DCA_TM_3388,56,1,0.017857142857142856,44,False
DCA_SB_75_785,386,1,0.0025906735751295338,81,False
FULL_3D_CONST_348,281,1,0.0035587188612099642,92,False
DCA_TM_4415,155,10,0.06451612903225806,42,False
DCA_TM_3190,32,2,0.0625,41,False
MIN_CONST_806,651,5,0.007680491551459293,147,False
AZO_RM_30_mut_255,75,1,0.013333333333333334,9,False
DCA_TM_2701,69,1,0.014492753623188406,52,False
DCA_SB_50_360,271,2,0.007380073800738007,71,False
DCA_SB_75_197,94,1,0.010638297872340425,87,False
DCA_TM_3203,182,1,0.005494505494505495,45,False
AZO_RM_178,47,3,0.06382978723404255,50,False
AZO_RU_30_mut_637,61,1,0.01639344262295082,22,False
DCA_SB_75_317,8,1,0.125,83,False
DCA_SB_50_971,166,3,0.018072289156626505,79,False
